mode,seed,t,trace_sigma,kl_from_initial,leading_eigenvalue,gini_exposure,exposure_entropy,catalog_coverage,intra_list_diversity,observed_quality,true_quality,intra_jaccard,inter_cluster_distance
closed_loop,0,42,1.7565309968147425,7.1711574758753365,0.9661889332807235,0.7503447456015224,4.612086863481942,0.5266666666666666,4.173597491275391,0.5902282453637661,0.16937465073585642,0.08261433644328381,1.8774087005221463
closed_loop,0,43,1.6219596934194656,7.453188874703774,0.9249068724677374,0.7538167170191347,4.587546756619293,0.5233333333333333,3.971065008899218,0.6227341389728097,0.18153682855162379,0.0662581628682635,1.7920025457851392
closed_loop,0,44,1.5364637602873144,7.62411673038803,0.8864030608638647,0.7713782183670668,4.521134017767811,0.5,3.946123568291049,0.6146220570012392,0.19319595202782172,0.07652940305881482,1.7466797330178583
closed_loop,0,45,1.4562235629973348,7.79402327459661,0.8428911709012749,0.7848862602365795,4.468571535491337,0.49666666666666665,3.9730023691647354,0.5809827115559599,0.207994899592555,0.08181108317350577,1.7021051678633858
closed_loop,0,46,1.3541457864476227,8.008232800754854,0.769532944961651,0.7919610803556456,4.441733951868157,0.5133333333333333,3.9769347870874894,0.6044287871162557,0.21414034409819935,0.07272114708763316,1.654711950528301
closed_loop,0,47,1.3066175820335766,8.152796189064514,0.7605380300396056,0.7947553516819578,4.43108170667906,0.5333333333333333,4.108727511070495,0.6089449541284404,0.2043423547246173,0.0848042853187977,1.6269526881682614
closed_loop,0,48,1.242698494640017,8.28480428410321,0.72147580597547,0.7917400690846295,4.439578688329382,0.5,4.150160179772186,0.6301813471502591,0.18059915579344718,0.08837700551226092,1.6004669709329902
closed_loop,0,49,1.2181886907571207,8.409449523093251,0.7109205769384563,0.7916678805535331,4.435070395516982,0.49666666666666665,3.911073219926791,0.6227239621267298,0.1689790156856385,0.0803590460823433,1.5922514647935284
closed_loop,0,50,1.1925887717428156,8.521247135869954,0.7065475206833087,0.7737158469945362,4.509959878889754,0.4633333333333333,4.042268217542215,0.5967213114754099,0.15129609050450699,0.058708713714905665,1.5679601954580342
closed_loop,0,51,1.1544898110343875,8.621946010164205,0.6753953862320192,0.812225153913809,4.33077390368655,0.41,4.28721247816103,0.592788038698329,0.20304769715090842,0.07903459471957923,1.5444489342144845
closed_loop,0,52,1.1186540217031085,8.681442904200278,0.6431423743952804,0.7839953134153493,4.466440254225513,0.45666666666666667,4.296901824240435,0.5746924428822495,0.1703414229246147,0.06374524904633264,1.5082237010528647
closed_loop,0,53,1.1194062832168157,8.701762516629895,0.6402557116445788,0.7801967592592599,4.4832061088389095,0.45666666666666667,4.211941548097085,0.6111111111111112,0.1468160084388841,0.06678965594232622,1.4948114749164798
closed_loop,0,54,1.1063427399797376,8.744407947314384,0.6079725605100565,0.7685369774919623,4.526175724458378,0.4866666666666667,4.200059219746372,0.6229903536977492,0.14918983291496146,0.06865004671254672,1.471665485428142
closed_loop,0,55,1.1151706357889883,8.828007502930287,0.6132327781734421,0.7723887646035306,4.513132116593006,0.4866666666666667,4.148801125371747,0.5861297539149888,0.12526527069600593,0.06726159173643693,1.463755737363641
closed_loop,0,56,1.1029440888513384,8.93515345285822,0.5947945675995281,0.7700574316563298,4.511351420767538,0.49666666666666665,4.313134835681283,0.5789110957960028,0.14015835536387472,0.06985030357785775,1.4377467080572555
closed_loop,0,57,1.0817674804673205,9.004922514684674,0.5523540435973225,0.7609335879482293,4.5251704475674135,0.49333333333333335,4.400673309551946,0.6136218968809676,0.13586848641923785,0.06588993902267896,1.39140764092278
closed_loop,0,58,1.0532865838405212,9.121691109006708,0.5106976441578417,0.7565506391347108,4.543660224769182,0.4766666666666667,4.160679786492727,0.5722713864306784,0.11850572342234542,0.06926012397761623,1.3271395938635269
closed_loop,0,59,1.0031443643906297,9.340483834889461,0.45243209496236336,0.7400763358778635,4.587167776314717,0.47333333333333333,4.310085723386084,0.5905125408942202,0.113329290067951,0.06715190740345539,1.2673469924365295
closed_loop,0,60,0.9472312036585577,9.506851296759415,0.40789786987943705,0.7312045953708405,4.616946246688079,0.4766666666666667,4.254296940386149,0.5995945261023822,0.11074944897810257,0.06406512748231015,1.1904500465921226
closed_loop,0,61,0.9159731590808391,9.75549289056859,0.41275463233970255,0.7461857301059969,4.589425397179735,0.4666666666666667,5.0981578463862895,0.574750830564784,0.1487715777895493,0.06774819149432153,1.1471857856991676
closed_loop,0,62,0.8550099239796066,9.936604909615603,0.38201111644215857,0.7050193279809703,4.708375431931688,0.48,4.792354521210899,0.5660124888492417,0.1617676018194407,0.05567977802497926,1.0645136241304813
closed_loop,0,63,0.8343619707219203,10.158958348093964,0.38815306646536946,0.6825731485370303,4.765001233817141,0.49666666666666665,4.658846599006212,0.5741285174296514,0.17528487089749178,0.052575796666353945,1.0250298286486557
closed_loop,0,64,0.7659278203889115,10.441327341523426,0.3521138297763469,0.6654230459307022,4.799163548236473,0.4766666666666667,4.781606812826051,0.621676067687349,0.19200984400209262,0.05143741621295801,0.9738860401113358
closed_loop,0,65,0.7025947668701797,10.78099725800299,0.3343159582930547,0.651744081893795,4.834627595326362,0.4766666666666667,4.702217484351304,0.5662188099808061,0.18577714014332508,0.04612381884827706,0.9321930096005563
closed_loop,0,66,0.67275076255824,11.099678483256174,0.31424104243105544,0.6367748207558648,4.875457493272503,0.5,4.723884874145653,0.6048122493620124,0.19574068087667026,0.04617008908417577,0.9447440879449518
closed_loop,0,67,0.630851517209096,11.399912828816635,0.28572052951017596,0.6178056426332302,4.923035853541004,0.52,4.756680948829431,0.5907349355625218,0.20572132468932874,0.04320326961193834,0.9569208620316165
closed_loop,0,68,0.5833872516252581,11.615489688381906,0.2603280549447245,0.596251402918071,4.9686311623835975,0.5366666666666666,4.738811614142369,0.6181818181818182,0.20953844940101926,0.0466548236478577,0.9162509925353964
closed_loop,0,69,0.5474256959412602,11.910768720035229,0.2427311908260642,0.5722617449664444,5.0184545213236955,0.5666666666666667,4.82743385545806,0.6419463087248322,0.18336550562634402,0.041608276054870476,0.8827342819396033
closed_loop,0,70,0.533569878650068,12.040970432408086,0.24058920232052636,0.573825503355706,5.040660353197998,0.59,4.867048464950103,0.5966442953020135,0.16369483860851153,0.03840367550119872,0.8695440170231731
closed_loop,0,71,0.4847372142643043,12.331391227556786,0.21211477461947778,0.8785239687848387,3.913419627220877,0.30666666666666664,5.228284853587324,0.5879598662207358,0.17725779108296644,0.1904598266943468,0.833634974989934
closed_loop,0,72,0.4823956431270941,12.505919815633332,0.2222214975634676,0.788393333333334,4.43805905520722,0.44333333333333336,4.909186235748795,0.6196666666666667,0.12406900992489552,0.09588866270754814,0.8001868342406108
closed_loop,0,73,0.48045821162062236,12.73052156432161,0.2341788536625745,0.7119822222222232,4.72216439798823,0.52,4.82850586611274,0.573,0.0988981331829996,0.06576535449987463,0.7619431748826068
closed_loop,0,74,0.4861128464099644,12.857894717373078,0.2572941091792841,0.6641577777777787,4.868629899359973,0.5766666666666667,4.85668239663592,0.6196666666666667,0.0981980829771756,0.05584901009436614,0.730685084874156
closed_loop,0,75,0.5122455993627167,12.994216738639796,0.2928248362490984,0.6325000000000011,4.9470776863854145,0.5933333333333334,4.83033186687761,0.57,0.09000673774996065,0.04910801702597368,0.6992349712345112
closed_loop,0,76,0.5328965901122722,13.21918161371553,0.3294632433565681,0.6242400000000012,4.968665385723048,0.62,4.862476226988663,0.595,0.10560231772385412,0.05198608165713429,0.6845197456068383
closed_loop,0,77,0.5601952457595217,13.362961750246267,0.36669227932927895,0.6089066666666678,4.999522884015521,0.63,4.992203227770612,0.5763333333333334,0.11658262999276557,0.049938439613362216,0.6679518607743203
closed_loop,0,78,0.5803383289379389,13.455301193524498,0.38935033621580706,0.5966666666666678,5.033176346255546,0.6633333333333333,4.9638913080324345,0.6043333333333333,0.11865805172073723,0.04587039565754736,0.6487331356734295
closed_loop,0,79,0.5996141814205301,13.630516298867661,0.41174892673957203,0.5861444444444456,5.0509789347406215,0.6466666666666666,4.994603931183836,0.582,0.12887236353702047,0.048926317347369984,0.6389600877215171
closed_loop,0,80,0.6153827445239707,13.729110739832526,0.4235398772383835,0.5834644444444457,5.057557431972308,0.65,5.026539614529531,0.602,0.1394204401988511,0.0525087385381503,0.6323500657623476
closed_loop,0,81,0.6107317061906018,13.91473166117766,0.4220824482995849,0.7307444444444451,4.675757111793045,0.5466666666666666,5.125229164421944,0.6053333333333333,0.18389832927978533,0.07884687952799409,0.6055050600413544
closed_loop,0,82,0.6051017591901372,14.061910349479056,0.4129362350796837,0.6501000000000011,4.911478137584825,0.62,4.955095200447539,0.605,0.17861996233962463,0.05177747347251991,0.6072843550731152
closed_loop,0,83,0.6181781895218926,14.134519825628342,0.4178193074111797,0.6132066666666678,4.999349750845632,0.6666666666666666,4.850462830232539,0.5933333333333334,0.17503605431781313,0.04723555841589897,0.5970665503370912
closed_loop,0,84,0.6206893751239302,14.291823306002243,0.42376687820445524,0.5857933333333345,5.060379993197692,0.6866666666666666,4.717385507799726,0.53,0.17235131987245733,0.04238944835694061,0.5512602220901491
closed_loop,0,85,0.6652990554779339,14.390804563092736,0.46869637213107584,0.5745533333333348,5.087038096752153,0.7233333333333334,4.598170549924834,0.5916666666666667,0.19056465896566752,0.048202795369978034,0.5720037902197089
closed_loop,0,86,0.7002074467303016,14.51781785969855,0.5053966963818168,0.5647888888888901,5.11208060656407,0.7433333333333333,4.4585573194986665,0.64,0.20572431777591363,0.0422094514818973,0.5512607799793036
closed_loop,0,87,0.7428124734908301,14.651274990732528,0.5547964537564668,0.5577755555555568,5.123001566913009,0.7533333333333333,4.339334357557821,0.6146666666666667,0.23216310909970025,0.045269744875008025,0.5205569323216691
closed_loop,0,88,0.7901355812806781,14.806785893060386,0.6167250028095915,0.5603822222222233,5.1219759200711055,0.7533333333333333,4.284993943392224,0.602,0.2449507100270787,0.03638336981216238,0.5167439854673054
closed_loop,0,89,0.839475199461609,14.905049434105907,0.6812608730334033,0.5653666666666679,5.10895151543531,0.7566666666666667,4.222098979873025,0.6186666666666667,0.2549840050966279,0.03928720416723512,0.5175019344858046
closed_loop,0,90,0.9063544419132702,15.036357129159445,0.7611300090944059,0.5711927831607096,5.0947570409939615,0.7433333333333333,4.119169028822284,0.6074173070497828,0.28134737709264646,0.04387674961204373,0.5269392461031722
closed_loop,0,91,0.8956750083378758,15.347449217841008,0.7813714522815016,0.7310420149336909,4.695013664217216,0.62,3.578017371269734,0.6449348044132397,0.36400096222138095,0.07750565396076232,0.5029420335048386
closed_loop,0,92,0.9442868019954922,15.581190720971668,0.8529748325463338,0.659991036414567,4.907088073477757,0.6666666666666666,3.6592202326187855,0.6574789915966387,0.3629666323784213,0.0657600086818353,0.5139330558522685
closed_loop,0,93,0.971072595414442,15.86318554813177,0.8948350130001168,0.631446712018142,4.959232786585101,0.6566666666666666,3.7253969470025687,0.6326530612244898,0.3614997053997024,0.053865322414084024,0.5118750490146989
closed_loop,0,94,1.0136278841218453,15.935967526392552,0.9442213806779174,0.6254539178460489,4.964946745182457,0.6566666666666666,3.797757773243746,0.6375560925094926,0.363483505403186,0.050960458358291175,0.46709244658117743
closed_loop,0,95,0.972733848765937,16.21531337412187,0.9079679059039647,0.6157948361699674,4.968940986567167,0.6333333333333333,3.7195895369889502,0.6207016325112886,0.3707813649096352,0.051733147600020665,0.45322997927064607
closed_loop,0,96,0.9516681412779537,16.530715386243592,0.894227367038572,0.6184531286345676,4.951090309913926,0.6066666666666667,3.601641757835727,0.650383810188416,0.3772492903276285,0.06111809652908724,0.42826705562858125
closed_loop,0,97,0.9279932983742954,16.703244539282746,0.8754748521782273,0.6280785714285726,4.934405468782557,0.6166666666666667,3.44027005782679,0.6221428571428571,0.3717724545060348,0.04745972897501535,0.41083688797423035
closed_loop,0,98,0.911426338731585,16.848038373391915,0.8617263852680159,0.6346632188154179,4.911577229513917,0.5933333333333334,3.4172481081895474,0.661618027336535,0.36755717927561254,0.0523885270431323,0.3979789263038847
closed_loop,0,99,0.8435063737368761,17.009930341996224,0.7943954496925554,0.6428589743589757,4.894982380573489,0.5833333333333334,3.362248775479619,0.635,0.3714087468379678,0.05090450450821968,0.3882199419498857
closed_loop,1,0,28.51525019830236,0.018507521328752663,13.227895370949833,0.8383666666666673,4.184434989482926,0.43666666666666665,3.5699428838617995,0.5636666666666666,0.0509372261840378,0.28468442032683516,8.41863447934532
closed_loop,1,1,26.206492585301433,0.0517450400449766,12.143586557605584,0.7034622222222231,4.779915037339741,0.62,3.6283770659481993,0.555,0.11295009473953543,0.11855672835935993,8.05945145412753
closed_loop,1,2,24.14458094228043,0.1176418093924606,11.331092261514701,0.6601688888888898,4.90863457799919,0.67,3.8737265435650383,0.5626666666666666,0.1477155655955735,0.09553534571723427,7.719709759406135
closed_loop,1,3,21.888827717494177,0.20005956510502798,10.736710556681466,0.6391088888888898,4.96210938760724,0.69,4.058879006991305,0.62,0.1795623824012951,0.07527611921961767,7.321986744287206
closed_loop,1,4,20.13285495954538,0.28564221400312245,10.113502587867568,0.618337777777779,5.024121543411183,0.7566666666666667,4.206430773348935,0.6173333333333333,0.19571188757303537,0.07211472308221534,6.9909342135455175
closed_loop,1,5,18.575714871362077,0.38396760199520524,9.43100279001063,0.6050355555555564,5.060380323803595,0.7733333333333333,4.340499103951515,0.621,0.20366997178776078,0.07209196634119235,6.6877124530331455
closed_loop,1,6,16.979939876775937,0.5157565203177215,8.937546582164527,0.586677777777779,5.095268452727162,0.7633333333333333,4.599190778020136,0.644,0.2135659474004606,0.06426720395760642,6.362117850051895
closed_loop,1,7,15.82859243389953,0.5968970960994019,8.328166971338096,0.5621711111111121,5.143492419792499,0.7766666666666666,4.767000750664785,0.6213333333333333,0.22343946240452042,0.055148410241289504,6.104113511710145
closed_loop,1,8,14.691976099156964,0.7434411851810241,8.036869015004854,0.5444911111111123,5.177505060066175,0.79,4.914207241441948,0.626,0.21622329595726947,0.05156920077972709,5.862777768495088
closed_loop,1,9,13.651301366411563,0.8633070595584842,7.548881377360557,0.5415488888888904,5.175742910618547,0.7666666666666667,5.028975896794927,0.6146666666666667,0.21463767203447906,0.05067300604452307,5.625452090400562
closed_loop,1,10,12.746816384150403,1.03508698207757,7.1905055196213254,0.5312911111111124,5.1945359471259485,0.78,5.173261069736051,0.585,0.21512779334967438,0.04924326748243157,5.424404607836176
closed_loop,1,11,11.90961850448975,1.188493047812743,6.72470943516617,0.6917511111111121,4.823089412773905,0.67,4.145999946130032,0.6406666666666667,0.33067143374670505,0.07454884855426651,5.237429119673052
closed_loop,1,12,11.309856818826145,1.3010202098776658,6.436181633781683,0.6007577777777788,5.0491770274445535,0.7033333333333334,4.969253363127193,0.5926666666666667,0.2833052600238949,0.05231809097908169,5.076023616097463
closed_loop,1,13,10.509275355132093,1.4765637584087465,6.075364215318793,0.5645000000000011,5.114467723567886,0.7066666666666667,5.285924083184688,0.6286666666666667,0.24542318440199362,0.0485969212246302,4.883964089697773
closed_loop,1,14,9.818673161151338,1.6617070550379731,5.638409926657506,0.5428044444444461,5.15769748333563,0.7166666666666667,5.409799494224376,0.596,0.2408603471329781,0.04894109488149735,4.730013183535603
closed_loop,1,15,9.21764132548765,1.8156427682212315,5.304592370223519,0.5187155555555569,5.197017740468401,0.7266666666666667,5.4564916736385145,0.6073333333333333,0.24656448663180996,0.04164803348239881,4.5844007532647995
closed_loop,1,16,8.755997083867792,1.9528010261569833,5.052879305872342,0.511306666666668,5.215647359399762,0.74,5.570582478054775,0.618,0.243936492890725,0.04295421969957574,4.462320512459015
closed_loop,1,17,8.157008924273224,2.139325744468222,4.6545262972939225,0.4968288888888901,5.241818269130274,0.7533333333333333,5.711723709348609,0.6496666666666666,0.2630414433634199,0.04057734204793028,4.321859275080474
closed_loop,1,18,7.669297735261311,2.293552100778768,4.376493383999314,0.493577777777779,5.253858026995543,0.77,5.737298532863347,0.6023333333333334,0.24620388692590334,0.040804728324078166,4.179300467828445
closed_loop,1,19,7.3233580134927685,2.4687007566661516,4.205881617846753,0.4881511111111123,5.260352669647327,0.7733333333333333,5.691343864383878,0.6286666666666667,0.28442514268112357,0.04281209559847331,4.09414646148702
closed_loop,1,20,6.902050556114172,2.646278358889837,3.918908461714125,0.46934000000000164,5.291799381834988,0.78,5.7550112671229545,0.6333333333333333,0.29070852936714586,0.041292774419709403,3.9902604706440385
closed_loop,1,21,6.53581752526053,2.855764863766572,3.645426972284146,0.7020377777777788,4.781964355722959,0.6133333333333333,3.074492929009927,0.669,0.35660370092263266,0.0896180928920867,3.907077151512327
closed_loop,1,22,6.241425857586771,2.99115910566507,3.38715824181177,0.6400444444444454,4.967901230005486,0.7133333333333334,3.408269022430515,0.6793333333333333,0.3437361947502155,0.0723154007441933,3.825975778263808
closed_loop,1,23,6.042490635938396,3.1410154626802083,3.2210950746087548,0.5902044444444456,5.087484637106773,0.7566666666666667,4.145719054892216,0.6333333333333333,0.2923200255945506,0.05429980880832274,3.7823220598689153
closed_loop,1,24,5.76252392900474,3.342079471471136,3.046988472280113,0.5421488888888903,5.180272918479384,0.77,4.800990515175304,0.619,0.2722918233190946,0.051241120420686986,3.7097111584570364
closed_loop,1,25,5.472702065697438,3.513667483368672,2.765885825073506,0.5181088888888902,5.224436185437941,0.79,5.114363254908915,0.618,0.26717930270346063,0.04779553049289891,3.619885995669401
closed_loop,1,26,5.286185221342963,3.7057084565751395,2.595471508852905,0.5236800000000014,5.217682553924625,0.8,5.3894444790854195,0.6306666666666667,0.2668171641389646,0.045330380690287816,3.578195514129377
closed_loop,1,27,5.04381196636182,3.8610801536769115,2.4217813801978725,0.5170511111111122,5.229835992121831,0.8033333333333333,5.478156403781464,0.598,0.24955241214356352,0.05236109063508444,3.490953457739326
closed_loop,1,28,4.797808253749945,4.03664293171475,2.252697984395681,0.5209088888888903,5.227637891773415,0.82,5.458594229201963,0.607,0.2578405483539734,0.050933563483873075,3.4080037334825124
closed_loop,1,29,4.58638096914817,4.245121615888811,2.1632683268823687,0.5179133333333347,5.23142403188143,0.8066666666666666,5.394299814927791,0.6336666666666667,0.23345837480453374,0.04040853768407948,3.3311213165298477
closed_loop,1,30,4.390748583292304,4.431135338387579,2.0615667952591923,0.5412022222222231,5.188819757418729,0.8066666666666666,5.2415130628867095,0.644,0.23541587740959183,0.048185496420790536,3.260744028694436
closed_loop,1,31,4.236743065043253,4.626338065313616,2.0842750974275974,0.6999800000000009,4.79875449432945,0.6833333333333333,4.417855506586807,0.619,0.2750297163168703,0.09447862752429316,3.20122372693371
closed_loop,1,32,4.098706925272044,4.841200412275947,2.1341948371333377,0.6268866666666678,5.002790290281187,0.74,4.4543826815323335,0.604,0.2622097560465516,0.056729655649934284,3.13233517027842
closed_loop,1,33,3.901721738715927,5.014447682492706,2.054875161543835,0.6185466666666677,5.027070970153469,0.76,4.428650124483756,0.5963333333333334,0.2698343644777758,0.06055347960146721,3.0514282034790963
closed_loop,1,34,3.736699834935099,5.216297291116468,1.9990133080961874,0.6209044444444454,5.021186878411117,0.75,4.399965906943366,0.6243333333333333,0.2810185506898966,0.056788818766372935,2.976746081305492
